,word,score,stem
4763,compos,0.125,comp
4764,lúcido,0.5,luc
4765,poseído,-0.25,poseid
4766,demoníacal,-0.25,demoniacal
4767,demoníaco,-0.25,demoniac
4768,berserk,-0.25,berserk
4769,amuck,-0.25,amuck
4770,amok,-0.25,amok
4771,redondo,-0.375,redond
4772,kooky,-0.375,kooky
4773,kookie,-0.375,kooki
4774,heno,-0.375,hen
4775,afrutado,-0.375,afrut
4776,dotty,-0.375,dotty
4777,daft,-0.375,daft
4778,galletas,-0.375,gallet
4779,buggy,-0.375,buggy
4780,bonkers,-0.375,bonkers
4781,batty,-0.375,batty
4782,murciélagos,-0.375,murcielag
4783,bálsamo,-0.375,balsam
4784,alrededor,-0.375,alrededor
4785,desquistetado,-0.5,desquistet
4786,desequilibrado,-0.5,desequilibr
4787,demente,-0.5,dement
4788,certificado,0.0,certific
4789,certificable,0.0,certific
4790,crackbrained,0.0,crackbrain
4791,trastornado,-0.5,trastorn
4792,tocado,-0.375,toc
4793,fey,-0.375,fey
4794,hebephrenic,-0.125,hebephrenic
4795,moonstruck,-0.5,moonstruck
4796,lunático,-0.5,lunat
4797,reacción,-0.75,reaccion
4798,maníado,-0.5,man
4799,insondable,-0.75,insond
4800,mentalmente,-0.75,mental
4801,paranoico,-0.75,paran
4802,psicopatológico,-0.625,psicopatolog
4803,psicópata,-0.625,psicopat
4804,psicopático,-0.75,psicopat
4805,esquizofrénico,-0.375,esquizofren
4806,atornillado,-0.375,atornill
4807,sataciada,-0.125,sataci
4808,saciada,-0.125,saci
4809,satisfiable,-0.125,satisfi
4810,insaciable,-0.5,insaci
4811,insaciado,-0.5,insaci
4812,sarcástico,-0.625,sarcast
4813,mordisqueante,0.375,mordisqu
4814,mordazón,0.375,mordazon
4815,mordiendo,0.375,mord
4816,púas,0.375,puas
4817,mordiente,-0.75,mordient
4818,sombrío,-0.75,sombri
4819,corrosivos,-0.375,corr
4820,sardónico,-0.5,sardon
4821,satírico,-0.125,satir
4822,saturnina,-0.625,saturnin
4823,unsarcastic,-0.625,unsarcastic
4824,tolerable,-0.125,toler
4825,transitable,-0.125,transit
4826,justo,-0.125,just
4827,hunky,0.375,hunky
4828,alentador,0.25,alent
4829,copesettic,0.375,copesettic
4830,copesetic,0.375,copesetic
4831,copasetic,0.375,copasetic
4832,copactic,0.375,copactic
4833,sea,0.375,sea
4834,insatisfactorio,-0.75,insatisfactori
4835,escalable,0.5,escal
4836,escalado,0.625,escal
4837,ascendible,0.625,ascend
4838,inescalable,0.625,inescal
4839,incandable,0.625,incand
4840,academia,0.25,academi
4841,doncore,0.5,doncor
4842,académico,0.5,academ
4843,estudio,0.25,estudi
4844,libreo,0.25,libre
4845,aprendido,0.625,aprend
4846,erudito,0.625,erudit
4847,unstudious,0.0,unstudious
4848,científico,0.25,cientif
4849,método,-0.625,metod
4850,escrupuloso,-0.125,escrupul
4851,religioso,-0.125,religi
4852,carácter,-0.25,caract
4853,inconsciente,-0.75,inconscient
4854,desprecintados,-0.625,desprecint
4855,desenvuelto,-0.625,desenvuelt
4856,marinero,-0.375,mariner
4857,aeronavegable,0.125,aeronaveg
4858,bushwhacking,0.125,bushwhacking
4859,subrepticia,0.625,subreptici
4860,sigilosa,0.625,sigil
4861,oscuro,-0.75,oscur
4862,incógnito,0.125,incognit
4863,secreto,-0.25,secret
4864,escabullirse,0.25,escabull
4865,unconcealed,-0.25,unconceal
4866,conspicuo,0.375,conspicu
4867,ardiente,0.375,ardient
4868,exhibicionista,0.25,exhibicion
4869,sugerente,0.375,sugerent
4870,significativo,0.375,signific
4871,revelador,0.375,revel
4872,indicador,0.375,indic
4873,indicativo,0.375,indic
4874,oecumenico,0.5,oecumen
4875,ecuménico,0.5,ecumen
4876,aseguró,0.0,asegur
4877,insegura,-0.125,insegur
4878,precario,-0.75,precari
4879,remotas,-0.5,remot
4880,desbloqueado,-0.5,desbloqu
4881,asegurado,-0.375,asegur
4882,asegurable,0.625,asegur
4883,seductor,0.5,seductor
4884,corrompiendo,0.125,corromp
4885,insidioso,-0.5,insidi
4886,burlas,0.25,burl
4887,desprecio,-0.125,despreci
4888,egoísta,0.25,egoist
4889,amantes,0.25,amant
4890,narcisistas,0.25,narcis
4891,egoístas,0.25,egoist
4892,altruista,0.25,altruist
4893,acto,0.625,acto
4894,auto,0.25,aut
4895,uso,0.5,uso
4896,sr,0.375,sr
4897,mayor,0.375,mayor
4898,anciano,0.375,ancian
4899,superior,0.625,superior
4900,clasificación,0.625,clasif
4901,junior,-0.75,junior
4902,subalterno,-0.75,subaltern
4903,secundario,-0.75,secundari
4904,leve,-0.25,lev
4905,jr,-0.375,jr
4906,sensacional,1.0,sensacional
4907,espeluznante,0.25,espeluzn
4908,amarillo,-0.125,amarill
4909,sensacionalista,-0.125,sensacional
4910,escandaloso,-0.125,escandal
4911,gritar,0.25,grit
4912,sensato,0.125,sensat
4913,anestésico,-0.625,anestes
4914,entumecidos,-0.375,entumec
4915,dormido,-0.375,dorm
4916,erógeno,0.5,erogen
4917,excitable,0.5,excit
4918,irritable,-0.375,irrit
4919,nociceptivo,-0.5,nocicept
4920,receptivo,0.375,recept
4921,reactivo,0.375,reactiv
4922,amortiguado,-0.375,amortigu
4923,unreactive,-0.625,unreactiv
4924,sensible,0.0,sensibl
4925,vivo,0.25,viv
4926,huffy,-0.125,huffy
4927,feisty,-0.125,feisty
4928,paquidermansible,-0.125,paquidermans
4929,indurato,-0.125,indurat
4930,entumecido,-0.625,entumec
4931,muerto,-0.625,muert
4932,opaco,-0.5,opac
4933,sensibilizar,-0.5,sensibiliz
4934,desensibilizar,-0.5,desensibiliz
4935,anestesia,-0.5,anestesi
4936,sensorial,0.25,sensorial
4937,paranormal,-0.25,paranormal
4938,extrasensorial,-0.25,extrasensorial
4939,telegnóstico,0.125,telegnost
4940,telepático,-0.125,telepat
4941,separar,-0.5,separ
4942,apartan,-0.25,apart
4943,separaron,-0.25,separ
4944,aislaron,-0.25,aisl
4945,desprendyén,-0.25,desprendyen
4946,desarticular,-0.375,desarticul
4947,aislado,-0.125,aisl
4948,disyunto,-0.125,disyunt
4949,inolable,0.625,inol
4950,sanitaria,0.375,sanitari
4951,higiénico,0.75,higien
4952,prácticas,-0.25,practic
4953,séptico,-0.625,septic
4954,infectado,-0.625,infect
4955,absceso,-0.5,absces
4956,pestífero,0.0,pestifer
4957,sucio,0.0,suci
4958,contaminante,-0.25,contamin
4959,coño,0.375,coñ
4960,purulento,0.375,purulent
4961,infeccioso,-0.5,infecci
4962,putrefactive,-0.625,putrefactiv
4963,putrefacient,-0.625,putrefacient
4964,septicemic,0.125,septicemic
4965,estéril,0.625,esteril
4966,aséptico,0.625,asept
4967,germicida,0.5,germic
4968,desinfectante,0.5,desinfect
4969,bactericida,0.5,bacteric
4970,limpieza,0.375,limpiez
4971,limpios,0.625,limpi
4972,cultivo,-0.125,cultiv
4973,germen,-0.25,germ
4974,extranjero,-0.5,extranjer
4975,purificante,0.0,purif
4976,antiséptico,0.5,antisept
4977,solemne,0.0,solemn
4978,sedado,0.0,sed
4979,cruceiro,-0.625,cruceir
4980,aleccionadora,-0.25,aleccion
4981,disperso,0.125,dispers
4982,flyaway,0.125,flyaway
4983,flyy,0.125,flyy
4984,flippant,-0.3340000000000001,flippant
4985,luz,-0.375,luz
4986,ociosa,-0.375,ocios
4987,desenfadado,0.25,desenfad
4988,deportivo,0.125,deport
4989,rodando,0.125,rod
4990,coltish,0.125,coltish
4991,pícaro,0.0,picar
4992,bribón,0.0,bribon
4993,diabólico,0.0,diabol
4994,elvish,0.75,elvish
4995,elfish,0.75,elfish
4996,elfina,0.75,elfin
4997,puckish,-0.25,puckish
4998,bromish,-0.25,bromish
4999,pixilado,-0.25,pixil
5000,implike,-0.25,implik
5001,impish,-0.25,impish
5002,kittenish,0.5,kittenish
5003,frisky,0.5,frisky
5004,bromeando,-0.375,brom
5005,cuestionarios,-0.375,cuestionari
5006,burlones,-0.375,burlon
5007,serio,-0.125,seri
5008,seleccionado,0.125,seleccion
5009,élite,0.375,elit
5010,elegir,0.375,eleg
5011,utilizable,0.25,utiliz
5012,operativo,0.25,oper
5013,operable,0.25,oper
5014,funcional,0.25,funcional
5015,desglosado,-0.875,desgl
5016,inoperable,-0.75,inoper
5017,incierto,-0.625,inciert
5018,vagando,-0.25,vag
5019,planetario,-0.25,planetari
5020,errático,-0.25,errat
5021,apátrida,-0.5,apatr
5022,residente,-0.125,resident
5023,conjunto,-0.125,conjunt
5024,dictado,-0.125,dict
5025,determinado,-0.125,determin
5026,tentativo,0.375,tentat
5027,dudoso,0.375,dudos
5028,indeterminado,-0.625,indetermin
5029,leche,0.625,lech
5030,encendió,0.625,encend
5031,vaporoso,0.625,vapor
5032,rutish,0.625,rutish
5033,randy,0.625,randy
5034,excitado,0.625,excit
5035,autoerótico,0.5,autoerot
5036,coqueto,0.25,coquet
5037,coqueta,0.25,coquet
5038,erótico,0.625,erot
5039,risque,-0.375,risqu
5040,racy,-0.375,racy
5041,travieso,-0.375,travies
5042,jugoso,-0.375,jugos
5043,gamey,-0.375,gamey
5044,popular,0.375,popul
5045,íntimo,0.25,intim
5046,voluptuosa,0.375,voluptu
5047,apetitosa,0.375,apetit
5048,jugosa,0.375,jugos
5049,libidinoso,0.0,libidin
5050,lascivo,0.0,lasciv
5051,miradas,0.375,mir
5052,salaz,-0.375,salaz
5053,prudente,-0.375,prudent
5054,lujurioso,-0.375,lujuri
5055,orgiastic,0.0,orgiastic
5056,sobreexcitado,0.5,sobreexcit
5057,muy,0.5,muy
5058,pornográfica,0.375,pornograf
5059,adulta,0.375,adult
5060,provocador,0.625,provoc
5061,grosero,0.125,groser
5062,hambriento,0.375,hambrient
5063,insexy,-0.625,insexy
5064,subacido,0.25,subac
5065,sexual,0.125,sexual
5066,intersexual,-0.125,intersexual
5067,sexado,0.25,sex
5068,asexual,-0.625,asexual
5069,partenogenético,-0.625,partenogenet
5070,apomético,-0.625,apomet
5071,agamous,-0.625,agamous
5072,agamogenético,-0.625,agamogenet
5073,agagénico,-0.625,agagen
5074,fisíparo,0.375,fisipar
5075,vegetal,0.125,vegetal
5076,castrado,0.375,castr
5077,sincastar,-0.25,sincast
5078,sexy,0.625,sexy
5079,afrodisiaca,0.625,afrodisiac
5080,afrodisíaca,0.625,afrodisiac
5081,anafrodisiac,0.5,anafrodisiac
5082,estro,-0.25,estro
5083,anestrous,-0.5,anestrous
5084,escultura,-0.375,escultur
5085,junoesque,-0.375,junoesqu
5086,esculturas,-0.125,escultur
5087,esculpidas,-0.125,esculp
5088,escultóricas,-0.125,escultor
5089,modeladas,-0.125,model
5090,acromegalia,-0.375,acromegali
5091,deforme,-0.125,deform
5092,malformado,-0.125,malform
5093,distorsionado,-0.125,distorsion
5094,deformado,-0.125,deform
5095,pechugas,-0.5,pechug
5096,informe,0.0,inform
5097,tracción,0.5,traccion
5098,biforme,0.25,biform
5099,botuliforme,0.125,botuliform
5100,tambor,-0.125,tambor
5101,filosoforme,0.25,filosoform
5102,desformado,-0.75,desform
5103,amorfo,-0.5,amorf
5104,compartido,0.125,compart
5105,3,0.25,3
5106,único,-0.75,unic
5107,exclusivo,-0.75,exclus
5108,encasatado,-0.375,encasat
5109,encerrado,-0.375,encerr
5110,ironclad,0.125,ironcl
5111,podlike,-0.25,podlik
5112,impactante,0.625,impact
5113,inscatable,-0.5,inscat
5114,shoed,-0.5,sho
5115,shodden,-0.5,shodd
5116,shod,-0.5,shod
5117,echada,-0.5,echad
5118,arena,-0.125,aren
5119,sandalias,-0.125,sandali
5120,desafiado,-0.125,desafi
5121,despreozado,-0.125,despreoz
5122,miope,0.5,miop
5123,hiperópico,-0.125,hiperop
5124,hipermetrópico,-0.125,hipermetrop
5125,telescópico,0.5,telescop
5126,retráctil,0.625,retractil
5127,inencogible,-0.625,inencog
5128,despejar,0.25,despej
5129,visión,-0.25,vision
5130,enmascarado,-0.5,enmascar
5131,color,-0.75,color
5132,daltónico,-0.75,dalton
5133,deslumbrado,-0.125,deslumbr
5134,deuteranopic,-0.5,deuteranopic
5135,discapacitados,-0.125,discapacit
5136,ciegos,-0.125,cieg
5137,purblind,-0.125,purblind
5138,casi,-0.125,casi
5139,protanopic,-0.5,protanopic
5140,ciego,-0.375,cieg
5141,tritanopic,-0.625,tritanopic
5142,azul,-0.625,azul
5143,significativa,0.375,signific
5144,importante,0.375,import
5145,b,0.25,b
5146,época,0.5,epoc
5147,demoledor,0.25,demoledor
5148,sacudiendo,0.25,sacud
5149,haciendo,0.25,hac
5150,profundo,0.5,profund
5151,fundamental,0.5,fundamental
5152,magnífico,0.75,magnif
5153,probatorio,0.375,probatori
5154,peroperatorio,0.5,peroperatori
5155,prodigioso,0.5,prodigi
5156,portentoso,0.5,portent
5157,silenciada,-0.125,silenci
5158,eliminado,-0.25,elimin
5159,anexo,0.25,anex
5160,apicular,0.25,apicul
5161,caudado,0.375,caud
5162,cordiforme,0.25,cordiform
5163,cordado,0.25,cord
5164,cuneado,0.25,cun
5165,músculo,0.25,muscul
5166,dolabriform,0.25,dolabriform
5167,dolabrate,0.25,dolabrat
5168,elíptica,0.25,elipt
5169,hastate,0.25,hastat
5170,lanceolado,0.25,lanceol
5171,lancero,0.25,lancer
5172,lineal,0.25,lineal
5173,alargada,0.25,alarg
5174,lyrate,0.25,lyrat
5175,ensillado,-0.25,ensill
5176,obtuso,0.25,obtus
5177,oblanceolato,0.375,oblanceolat
5178,oblongo,0.125,oblong
5179,obovado,0.25,obov
5180,ovado,0.25,ovad
5181,panduriforme,0.25,panduriform
5182,pandurate,0.25,pandurat
5183,peltate,0.125,peltat
5184,perfoliato,0.125,perfoliat
5185,reniforme,0.125,reniform
5186,sagittiform,0.125,sagittiform
5187,sagittate,0.125,sagittat
5188,espátula,0.375,espatul
5189,compuesto,0.25,compuest
5190,bilobed,0.25,bilob
5191,bilobated,0.25,bilobat
5192,bilobate,0.25,bilobat
5193,bipinnada,0.25,bipinn
5194,bipinnatifida,0.125,bipinnatif
5195,diseccionado,0.25,diseccion
5196,hendido,0.25,hend
5197,antígeno,0.25,antigen
5198,descompueste,0.125,descompuest
5199,paripinnado,0.25,paripinn
5200,abruptamente,0.25,abrupt
5201,incisa,0.5,incis
5202,lobed,-0.125,lob
5203,lobate,-0.125,lobat
5204,extraño,0.25,extrañ
5205,imparipinnado,0.25,imparipinn
5206,palmado,0.125,palm
5207,palmatifida,0.375,palmatif
5208,partido,0.125,part
5209,pedate,0.25,pedat
5210,pinnado,0.25,pinn
5211,pinnatifida,0.125,pinnatif
5212,pinnatisect,0.125,pinnatisect
5213,quinquefoliado,0.25,quinquefoli
5214,ternateindonesia,0.25,ternateindonesi
5215,trifoliolado,0.25,trifoliol
5216,trifoliado,0.25,trifoli
5217,trilobed,0.125,trilob
5218,trilobated,0.125,trilobat
5219,trilobate,0.125,trilobat
5220,tripinnado,0.375,tripinn
5221,tripinnato,0.375,tripinnat
5222,tripinnatifida,0.25,tripinnatif
5223,descomponible,0.625,descompon
5224,analizable,0.625,analiz
5225,enredado,0.25,enred
5226,nudo,0.25,nud
5227,involucrado,0.25,involucr
5228,bizantino,0.25,bizantin
5229,gordian,-0.125,gordi
5230,mazy,0.375,mazy
5231,laberíntico,0.375,laberint
5232,aumento,0.25,aument
5233,sincero,0.625,sincer
5234,abierta,0.375,abiert
5235,todo,0.625,tod
5236,insincero,-0.125,insincer
5237,untuoso,-0.25,untuos
5238,smarmy,-0.25,smarmy
5239,oleaginoso,-0.25,oleagin
5240,aceitoso,-0.25,aceit
5241,mantecoso,-0.25,mantec
5242,disimulativo,-0.625,disimul
5243,fingio,-0.75,fingi
5244,especioso,0.125,especi
5245,meramente,0.125,mer
5246,hipocresía,-0.375,hipocres
5247,creíble,-0.125,creibl
5248,uno,-0.25,uno
5249,yo,-0.25,yo
5250,ane,-0.25,ane
5251,ci,-0.25,ci
5252,cv,-0.25,cv
5253,doscientos,-0.125,doscient
5254,cxxxv,-0.125,cxxxv
5255,clv,-0.125,clv
5256,ciento,-0.125,cient
5257,clxxv,-0.125,clxxv
5258,trescientos,-0.25,trescient
5259,cuatrocientos,-0.25,cuatrocient
5260,cd,-0.25,cd
5261,zillion,-0.125,zillion
5262,unscripted,-0.625,unscript
5263,ad,-0.625,ad
5264,hundible,0.625,hundibl
5265,rms,-0.625,rms
5266,azygous,-0.5,azygous
5267,azygos,-0.5,azygos
5268,sui,0.25,sui
5269,doblado,0.125,dobl
5270,doble,0.25,dobl
5271,triple,0.125,tripl
5272,cuádruple,0.125,cuadrupl
5273,opción,0.375,opcion
5274,naranja,0.125,naranj
5275,tamaño,-0.125,tamañ
5276,experimentado,0.625,experiment
5277,completo,0.75,complet
5278,hábil,0.625,habil
5279,competente,0.625,competent
5280,practicado,0.625,practic
5281,experto,0.625,expert
5282,magistral,0.75,magistral
5283,consumado,0.75,consum
5284,media,1.0,medi
5285,inexperto,-0.625,inexpert
5286,carnicería,0.0,carnic
5287,botchy,0.0,botchy
5288,bungled,-0.75,bungl
5289,botched,-0.75,botch
5290,incompetente,-0.75,incompetent
5291,fumbling,-0.75,fumbling
5292,bungling,-0.75,bungling
5293,crudo,-0.5,crud
5294,menial,-0.375,menial
5295,lubberly,-0.5,lubberly
5296,semimómata,0.625,semimomat
5297,peluche,0.25,peluch
5298,enharinado,0.5,enharin
5299,nogranular,-0.625,nogranul
5300,glossy,-0.5,glossy
5301,ahumado,0.125,ahum
5302,fumador,0.125,fumador
5303,lubrio,0.0,lubri
5304,slithery,0.125,slithery
5305,nonslippery,-0.5,nonslippery
5306,lubricado,-0.25,lubric
5307,engrasado,-0.25,engras
5308,uncreasdo,0.25,uncreasd
5309,textura,0.125,textur
5310,vítreo,0.25,vitre
5311,elegante,0.125,eleg
5312,aerodinámico,0.125,aerodinam
5313,aterciopelado,-0.125,aterciopel
5314,terciopelo,-0.125,terciopel
5315,desamor,-0.375,desamor
5316,rasguño,-0.375,rasguñ
5317,abrasivo,-0.375,abras
5318,barky,-0.125,barky
5319,bullate,-0.25,bullat
5320,agrietado,-0.125,agriet
5321,acanalado,-0.125,acanal
5322,costado,-0.125,cost
5323,montañosa,-0.125,montañ
5324,aplastamiento,0.0,aplast
5325,tweedy,-0.25,tweedy
5326,fled,-0.25,fled
5327,nubby,-0.25,nubby
5328,nubbly,-0.25,nubbly
5329,homepun,-0.25,homepun
5330,imbricado,-0.125,imbric
5331,scabrous,-0.5,scabrous
5332,leprosa,-0.5,lepros
5333,lepidote,-0.5,lepidot
5334,escuamulose,-0.375,escuamulos
5335,sellado,-0.375,sell
5336,forrado,-0.375,forr
5337,potholed,-0.125,pothol
5338,pockmarked,-0.125,pockmark
5339,pocked,-0.125,pock
5340,pedregosa,-0.125,pedreg
5341,rocosa,-0.125,rocos
5342,shingly,-0.125,shingly
5343,guijarros,-0.125,guijarr
5344,áspera,-0.5,asper
5345,rugose,-0.125,rugos
5346,papel,-0.25,papel
5347,costroso,-0.375,costros
5348,texturizado,0.125,texturiz
5349,verrugo,-0.5,verrug
5350,verruco,-0.5,verruc
5351,sacudida,-0.625,sacud
5352,accidentado,-0.625,accident
5353,rutty,-0.5,rutty
5354,oxidado,-0.5,oxid
5355,repand,0.25,repand
5356,ondulado,0.25,ondul
5357,despreostecido,0.375,despreostec
5358,desenganche,0.375,desenganch
5359,basto,0.25,bast
5360,denticidad,0.25,dentic
5361,biserrate,0.25,biserrat
5362,ciliado,0.25,cili
5363,escargada,0.25,escarg
5364,crenada,0.25,cren
5365,crenulado,0.25,crenul
5366,crujiente,-0.125,crujient
5367,denticulado,0.25,denticul
5368,emarginate,0.375,emarginat
5369,irregular,0.125,irregul
5370,erose,0.125,eros
5371,fimbriatum,0.375,fimbriatum
5372,laciniate,0.125,laciniat
5373,flecos,0.125,flec
5374,lacerado,0.125,lacer
5375,pectinato,0.25,pectinat
5376,runcinate,0.125,runcinat
5377,serrado,0.125,serr
5378,dientes,0.125,dient
5379,muesca,0.125,muesc
5380,serrulate,0.5,serrulat
5381,spinosa,0.25,spinos
5382,descontrolado,-0.5,descontrol
5383,asocial,-0.875,asocial
5384,antisocial,-0.875,antisocial
5385,retirado,-0.125,retir
5386,recluido,-0.125,reclu
5387,cah,0.375,cah
5388,solitario,-0.625,solitari
5389,mechonado,-0.125,mechon
5390,cespitose,-0.125,cespitos
5391,alfombra,0.25,alfombr
5392,cerradas,-0.125,cerr
5393,sociable,0.5,sociabl
5394,clubbable,0.375,clubbabl
5395,clubable,0.375,clubabl
5396,clubby,0.125,clubby
5397,clubbish,0.125,clubbish
5398,afable,-0.375,afabl
5399,convivencia,0.75,convivent
5400,próximo,0.0,proxim
5401,extrovertido,0.0,extrovert
5402,insociable,-0.75,insoci
5403,comportamiento,0.125,comport
5404,pocogreso,-0.75,pocogres
5405,vendidos,0.375,vend
5406,suela,-0.25,suel
5407,esrogara,0.25,esrog
5408,fluido,0.25,flu
5409,liquifiable,0.625,liquifi
5410,licuable,0.625,licuabl
5411,gaseoso,-0.25,gaseos
5412,gaseado,-0.125,gas
5413,cavernoso,0.5,cavern
5414,materia,-0.125,materi
5415,disuelto,0.5,disuelt
5416,disoluble,0.5,disolubl
5417,derretible,0.5,derret
5418,desintegrable,0.5,desintegr
5419,indisoluble,0.25,indisolubl
5420,soluble,-0.25,solubl
5421,solucionable,-0.25,solucion
5422,resuelta,-0.25,resuelt
5423,irresoluble,0.375,irresolubl
5424,insoluble,0.375,insolubl
5425,varios,-0.5,vari
5426,ninguno,-0.5,ningun
5427,gas,-0.25,gas
5428,cada,0.125,cad
5429,sofisticado,0.625,sofistic
5430,mundando,0.25,mund
5431,blasé,0.25,blas
5432,inteligente,0.125,inteligent
5433,urbano,0.5,urban
5434,esbelto,0.5,esbelt
5435,refinado,0.5,refin
5436,naif,0.5,naif
5437,simple,0.875,simpl
5438,infantil,0.875,infantil
5439,crédulo,0.25,credul
5440,polar,0.25,pol
5441,ingenuo,0.25,ingenu
5442,inmundo,-0.625,inmund
5443,table,0.375,tabl
5444,especulativo,-0.75,especul
5445,arriesgado,-0.75,arriesg
5446,barbotín,-0.25,barbotin
5447,el,0.5,el
5448,caballo,-0.875,caball
5449,corrosión,-0.125,corrosion
5450,podrido,-0.25,podr
5451,decaído,-0.25,decaid
5452,espumoso,-0.375,espum
5453,efervescing,-0.375,efervescing
5454,burbujeante,-0.375,burbuj
5455,cargado,-0.125,carg
5456,carbonatos,-0.375,carbonat
5457,noseferescen,-0.25,noseferesc
5458,aplastado,-0.375,aplast
5459,todavía,-0.25,todav
5460,noferescente,-0.25,noferescent
5461,especial,0.125,especial
5462,especialistas,0.5,especial
5463,generalizada,-0.75,generaliz
5464,espinosa,0.25,espin
5465,bebidas,0.5,beb
5466,knockabout,-0.625,knockabout
5467,bullicioso,-0.625,bullici
5468,galante,0.5,galant
5469,corriendo,0.5,corr
5470,exuberante,0.125,exuber
5471,ebulliente,0.125,ebullient
5472,spunky,0.625,spunky
5473,valiente,0.625,valient
5474,pert,0.25,pert
5475,irreverente,0.25,irreverent
5476,impertinente,0.25,impertinent
5477,animado,0.5,anim
5478,brioso,0.375,brios
5479,resilientes,0.25,resilient
5480,azotando,0.375,azot
5481,vivaz,0.625,vivaz
5482,vibrante,0.625,vibrant
5483,rallado,0.25,rall
5484,levadura,0.25,levadur
5485,barmy,0.25,barmy
5486,exánime,-0.25,exanim
5487,apático,-0.5,apat
5488,apósta,-0.75,apost
5489,heartless,0.375,heartless
5490,espontáneo,0.25,espontane
5491,natural,0.125,natural
5492,instintivo,0.125,instint
5493,inducido,-0.625,induc
5494,gt,-0.25,gt
5495,escudriñado,-0.25,escudriñ
5496,susurró,-0.25,susurr
5497,vocal,-0.625,vocal
5498,vowellike,0.125,vowellik
